TDEP,contrast,dissimilarity,homogeneity,energy,correlation,entropy,GR,RHOB,DRHO,HDRS,NPHI,PE,DT,Lithology,Well
566.8,129.3579,8.4502,0.1405,0.0379,0.8119,6.8132,158.912,2.5015,0.0321,5.8951,28.0764,4.2162,96.3259,FOLHELHO,3_BRSA_778_SE
566.81,133.1464,8.5621,0.1336,0.0379,0.8283,6.8176,157.596,2.4983,0.0311,5.8462,28.1771,4.2101,96.4957,FOLHELHO,3_BRSA_778_SE
566.82,149.8401,9.016,0.1296,0.0355,0.8304,6.9726,156.28,2.4952,0.0301,5.7972,28.2779,4.2041,96.6655,FOLHELHO,3_BRSA_778_SE
566.83,171.4232,9.4562,0.1274,0.0346,0.8278,7.0131,154.964,2.492,0.0292,5.7483,28.3787,4.198,96.8353,FOLHELHO,3_BRSA_778_SE
566.84,184.8076,9.7999,0.1264,0.0332,0.8359,7.1025,153.648,2.4889,0.0282,5.6994,28.4794,4.192,97.0051,FOLHELHO,3_BRSA_778_SE
566.85,201.0421,10.2381,0.1234,0.0329,0.8408,7.1012,152.332,2.4857,0.0272,5.6504,28.5802,4.1859,97.175,FOLHELHO,3_BRSA_778_SE
566.86,210.1446,10.5722,0.1183,0.0312,0.8542,7.2011,151.0161,2.4825,0.0262,5.6015,28.6809,4.1798,97.3448,FOLHELHO,3_BRSA_778_SE
566.87,215.5662,10.7804,0.1111,0.0322,0.8631,7.0977,149.7001,2.4794,0.0252,5.5526,28.7817,4.1738,97.5146,FOLHELHO,3_BRSA_778_SE
566.88,207.8934,10.7211,0.1076,0.0321,0.8748,7.1172,148.3841,2.4762,0.0243,5.5037,28.8824,4.1677,97.6844,FOLHELHO,3_BRSA_778_SE
566.89,207.2796,10.735,0.1106,0.0319,0.876,7.0982,147.0681,2.4731,0.0233,5.4547,28.9832,4.1617,97.8542,FOLHELHO,3_BRSA_778_SE
566.9,220.425,11.1149,0.1059,0.0302,0.8766,7.2361,145.7521,2.4699,0.0223,5.4058,29.0839,4.1556,98.024,FOLHELHO,3_BRSA_778_SE
566.91,240.389,11.5909,0.0992,0.0299,0.8832,7.2348,144.4241,2.47,0.0217,5.4209,28.9231,4.1598,97.949,FOLHELHO,3_BRSA_778_SE
566.92,250.6692,11.8612,0.0988,0.0285,0.8985,7.3611,143.0962,2.47,0.0212,5.436,28.7623,4.1639,97.8741,FOLHELHO,3_BRSA_778_SE
566.93,271.2017,12.2775,0.0958,0.0306,0.8974,7.271,141.7682,2.47,0.0206,5.4512,28.6016,4.1681,97.7991,FOLHELHO,3_BRSA_778_SE
566.94,307.4374,13.0784,0.0828,0.0332,0.8741,7.264,140.4402,2.4701,0.02,5.4663,28.4408,4.1723,97.7242,FOLHELHO,3_BRSA_778_SE
566.95,316.6852,13.3577,0.0759,0.0378,0.8562,7.0976,139.1122,2.4702,0.0194,5.4814,28.28,4.1765,97.6492,FOLHELHO,3_BRSA_778_SE
566.96,302.4376,13.0754,0.0779,0.0378,0.8814,7.1236,137.7843,2.4702,0.0189,5.4965,28.1192,4.1806,97.5742,FOLHELHO,3_BRSA_778_SE
566.97,300.8902,12.9349,0.0809,0.0358,0.8989,7.182,136.4563,2.4702,0.0183,5.5116,27.9584,4.1848,97.4993,FOLHELHO,3_BRSA_778_SE
566.98,278.1254,12.272,0.0914,0.0322,0.9196,7.3286,135.1283,2.4703,0.0177,5.5268,27.7977,4.189,97.4243,FOLHELHO,3_BRSA_778_SE
566.99,237.2972,11.2693,0.1041,0.0324,0.93,7.2012,133.8004,2.4704,0.0172,5.5419,27.6369,4.1931,97.3494,FOLHELHO,3_BRSA_778_SE
567.0,211.1322,10.5201,0.1177,0.0322,0.9259,7.1656,132.4724,2.4704,0.0166,5.557,27.4761,4.1973,97.2744,FOLHELHO,3_BRSA_778_SE
567.01,198.9758,10.0786,0.1271,0.0336,0.9111,7.061,130.643,2.4715,0.0161,5.5984,27.2465,4.2052,97.052,FOLHELHO,3_BRSA_778_SE
567.02,185.1231,9.6522,0.1345,0.0351,0.8972,6.9558,128.8136,2.4725,0.0156,5.6398,27.0168,4.2131,96.8297,FOLHELHO,3_BRSA_778_SE
567.03,180.1612,9.609,0.1347,0.0358,0.8945,6.9229,126.9842,2.4736,0.0151,5.6813,26.7872,4.221,96.6073,FOLHELHO,3_BRSA_778_SE
567.04,182.4093,9.6354,0.1407,0.0355,0.9031,6.9814,125.1548,2.4747,0.0146,5.7227,26.5576,4.2289,96.3849,FOLHELHO,3_BRSA_778_SE
567.05,180.2015,9.5084,0.1442,0.0364,0.915,6.9472,123.3255,2.4757,0.0142,5.7641,26.328,4.2367,96.1626,FOLHELHO,3_BRSA_778_SE
567.06,160.1003,9.0578,0.1428,0.0358,0.9314,6.9831,121.4961,2.4768,0.0137,5.8055,26.0983,4.2446,95.9402,FOLHELHO,3_BRSA_778_SE
567.07,148.7054,8.6825,0.1461,0.0368,0.9404,6.937,119.6667,2.4779,0.0132,5.8469,25.8687,4.2525,95.7178,FOLHELHO,3_BRSA_778_SE
567.08,133.1474,8.092,0.1612,0.0396,0.948,6.7826,117.8373,2.479,0.0127,5.8884,25.6391,4.2604,95.4954,FOLHELHO,3_BRSA_778_SE
567.09,113.5587,7.4368,0.169,0.042,0.9508,6.6388,116.0079,2.48,0.0122,5.9298,25.4094,4.2683,95.2731,FOLHELHO,3_BRSA_778_SE
567.1,104.6414,7.26,0.1629,0.0432,0.9466,6.5832,114.1785,2.4811,0.0117,5.9712,25.1798,4.2762,95.0507,FOLHELHO,3_BRSA_778_SE
567.11,108.1119,7.2928,0.1662,0.0442,0.9268,6.5325,111.0326,2.4851,0.0111,6.1524,24.6231,4.296,94.3106,FOLHELHO,3_BRSA_778_SE
567.12,114.9591,7.3132,0.1754,0.0462,0.8852,6.4522,107.8867,2.4891,0.0106,6.3337,24.0664,4.3157,93.5706,FOLHELHO,3_BRSA_778_SE
567.13,113.0446,7.2456,0.1736,0.0464,0.8348,6.4446,104.7409,2.493,0.01,6.5149,23.5098,4.3355,92.8305,FOLHELHO,3_BRSA_778_SE
567.14,122.3602,7.4123,0.1701,0.0475,0.8051,6.3878,101.595,2.497,0.0095,6.6962,22.9531,4.3553,92.0905,FOLHELHO,3_BRSA_778_SE
567.15,121.9902,7.3406,0.1704,0.0485,0.7962,6.3604,98.4491,2.501,0.0089,6.8774,22.3964,4.375,91.3504,FOLHELHO,3_BRSA_778_SE
567.16,114.8904,7.0928,0.174,0.0498,0.7742,6.3132,95.3032,2.505,0.0083,7.0587,21.8397,4.3948,90.6103,FOLHELHO,3_BRSA_778_SE
567.17,107.5838,6.9077,0.1784,0.0496,0.8004,6.3322,92.1573,2.509,0.0078,7.2399,21.283,4.4146,89.8703,FOLHELHO,3_BRSA_778_SE
567.18,108.3703,6.907,0.1818,0.0498,0.8111,6.323,89.0115,2.5129,0.0072,7.4212,20.7264,4.4344,89.1302,FOLHELHO,3_BRSA_778_SE
567.19,117.678,7.1964,0.1811,0.0474,0.8304,6.4344,85.8656,2.5169,0.0067,7.6025,20.1697,4.4541,88.3902,FOLHELHO,3_BRSA_778_SE
567.2,127.8499,7.4982,0.1793,0.046,0.842,6.4761,82.7197,2.5209,0.0061,7.7837,19.613,4.4739,87.6501,FOLHELHO,3_BRSA_778_SE
567.21,139.7376,7.7842,0.1799,0.0458,0.8354,6.4846,81.612,2.5227,0.0059,7.9323,19.3784,4.4819,87.2243,FOLHELHO,3_BRSA_778_SE
567.22,139.4644,7.8504,0.1777,0.0457,0.8371,6.5046,80.5043,2.5246,0.0057,8.0809,19.1438,4.4899,86.7986,FOLHELHO,3_BRSA_778_SE
567.23,146.4506,8.1684,0.167,0.0438,0.8351,6.5944,79.3965,2.5264,0.0055,8.2295,18.9092,4.498,86.3728,FOLHELHO,3_BRSA_778_SE
567.24,155.1392,8.5452,0.1573,0.0434,0.8343,6.6062,78.2888,2.5282,0.0053,8.3781,18.6746,4.506,85.9471,FOLHELHO,3_BRSA_778_SE
567.25,155.0139,8.6741,0.1473,0.0421,0.843,6.6628,77.1811,2.53,0.0052,8.5268,18.44,4.514,85.5213,FOLHELHO,3_BRSA_778_SE
567.26,164.15,8.9971,0.1404,0.0402,0.8428,6.737,76.0734,2.5319,0.005,8.6754,18.2055,4.522,85.0955,FOLHELHO,3_BRSA_778_SE
567.27,174.3808,9.3287,0.1327,0.0393,0.8443,6.7808,74.9657,2.5337,0.0048,8.824,17.9709,4.53,84.6698,FOLHELHO,3_BRSA_778_SE
567.28,193.3232,9.8239,0.1262,0.0388,0.84,6.8142,73.8579,2.5355,0.0046,8.9726,17.7363,4.5381,84.244,FOLHELHO,3_BRSA_778_SE
567.29,214.5875,10.318,0.1187,0.0368,0.8488,6.9314,72.7502,2.5374,0.0044,9.1212,17.5017,4.5461,83.8183,FOLHELHO,3_BRSA_778_SE
567.3,234.391,10.8242,0.1128,0.0359,0.8523,6.9386,71.6425,2.5392,0.0042,9.2698,17.2671,4.5541,83.3925,FOLHELHO,3_BRSA_778_SE
567.31,247.4205,11.1811,0.1137,0.0353,0.8598,6.97,70.8504,2.5405,0.004,9.461,17.0014,4.5595,82.9946,FOLHELHO,3_BRSA_778_SE
567.32,265.0486,11.6612,0.1106,0.0348,0.8738,7.0236,70.0583,2.5417,0.0037,9.6522,16.7358,4.5649,82.5967,FOLHELHO,3_BRSA_778_SE
567.33,276.175,11.9626,0.108,0.0342,0.8882,7.0826,69.2662,2.543,0.0035,9.8434,16.4701,4.5703,82.1987,FOLHELHO,3_BRSA_778_SE
567.34,264.1615,11.7778,0.1074,0.0345,0.902,7.0611,68.4741,2.5443,0.0032,10.0346,16.2045,4.5757,81.8008,FOLHELHO,3_BRSA_778_SE
567.35,248.6448,11.3881,0.1097,0.0343,0.9138,7.0793,67.682,2.5456,0.003,10.2258,15.9388,4.5811,81.4029,CALCILUTITO,3_BRSA_778_SE
567.36,247.1099,11.2387,0.109,0.0336,0.9182,7.0842,66.89,2.5468,0.0028,10.417,15.6731,4.5865,81.005,CALCILUTITO,3_BRSA_778_SE
567.37,226.031,10.7519,0.1135,0.0328,0.9236,7.0968,66.0979,2.5481,0.0025,10.6082,15.4075,4.5919,80.6071,CALCILUTITO,3_BRSA_778_SE
567.38,211.0274,10.3627,0.1216,0.0337,0.9202,7.0534,65.3058,2.5494,0.0023,10.7994,15.1418,4.5973,80.2091,CALCILUTITO,3_BRSA_778_SE
567.39,206.4881,10.2756,0.1216,0.0348,0.9098,6.9896,64.5137,2.5506,0.002,10.9906,14.8762,4.6027,79.8112,CALCILUTITO,3_BRSA_778_SE
567.4,234.8367,10.9152,0.118,0.0338,0.8902,7.0877,63.7216,2.5519,0.0018,11.1818,14.6105,4.6081,79.4133,CALCILUTITO,3_BRSA_778_SE
567.41,260.9607,11.6492,0.1087,0.0335,0.8642,7.1071,63.0634,2.5528,0.0016,11.4119,14.4729,4.6114,79.0732,CALCILUTITO,3_BRSA_778_SE
567.42,326.2736,12.8493,0.0985,0.0333,0.8277,7.101,62.4051,2.5537,0.0013,11.6421,14.3352,4.6146,78.7331,CALCILUTITO,3_BRSA_778_SE
567.43,428.2294,14.609,0.086,0.033,0.8114,7.1191,61.7469,2.5546,0.0011,11.8722,14.1976,4.6179,78.393,CALCILUTITO,3_BRSA_778_SE
567.44,524.0388,16.2974,0.077,0.0322,0.8119,7.2332,61.0886,2.5555,0.0009,12.1024,14.0599,4.6212,78.0529,CALCILUTITO,3_BRSA_778_SE
567.45,621.2288,17.9576,0.0668,0.034,0.813,7.1654,60.4304,2.5565,0.0006,12.3326,13.9222,4.6245,77.7127,CALCILUTITO,3_BRSA_778_SE
567.46,710.6008,19.3787,0.0662,0.0348,0.809,7.239,59.7722,2.5574,0.0004,12.5627,13.7846,4.6277,77.3726,CALCILUTITO,3_BRSA_778_SE
567.47,807.3716,21.0148,0.0646,0.037,0.7993,7.2292,59.1139,2.5583,0.0002,12.7929,13.6469,4.631,77.0325,CALCILUTITO,3_BRSA_778_SE
567.48,829.2608,21.6546,0.0603,0.0372,0.7959,7.2594,58.4557,2.5592,-0.0,13.023,13.5093,4.6343,76.6924,CALCILUTITO,3_BRSA_778_SE
567.49,838.6946,22.114,0.0524,0.0382,0.795,7.1647,57.7974,2.5601,-0.0003,13.2532,13.3716,4.6375,76.3523,CALCILUTITO,3_BRSA_778_SE
567.5,830.7702,22.297,0.052,0.0383,0.803,7.1984,57.1392,2.561,-0.0005,13.4833,13.234,4.6408,76.0122,CALCILUTITO,3_BRSA_778_SE
567.51,823.7464,22.4632,0.0514,0.0402,0.8082,7.0706,56.1379,2.5618,-0.0009,14.0432,13.0289,4.645,75.4145,CALCILUTITO,3_BRSA_778_SE
567.52,784.4788,21.9996,0.0488,0.0398,0.8232,7.1056,55.1365,2.5627,-0.0013,14.6031,12.8237,4.6493,74.8169,CALCILUTITO,3_BRSA_778_SE
567.53,737.6263,21.2722,0.0511,0.0388,0.84,7.1636,54.1352,2.5635,-0.0017,15.163,12.6186,4.6535,74.2192,CALCILUTITO,3_BRSA_778_SE
567.54,729.8392,20.9653,0.0549,0.0388,0.8472,7.1872,53.1338,2.5644,-0.0021,15.7229,12.4135,4.6578,73.6216,CALCILUTITO,3_BRSA_778_SE
567.55,730.4114,20.5064,0.0669,0.0404,0.8541,7.1049,52.1325,2.5652,-0.0025,16.2828,12.2084,4.662,73.0239,CALCILUTITO,3_BRSA_778_SE
567.56,745.4091,20.2259,0.0713,0.0407,0.8566,7.1285,51.1311,2.5661,-0.003,16.8428,12.0032,4.6663,72.4262,CALCILUTITO,3_BRSA_778_SE
567.57,737.8269,19.8323,0.0756,0.0412,0.8606,7.1098,50.1297,2.567,-0.0034,17.4027,11.7981,4.6706,71.8286,CALCILUTITO,3_BRSA_778_SE
567.58,765.286,19.8822,0.085,0.0433,0.857,7.0656,49.1284,2.5678,-0.0038,17.9626,11.593,4.6748,71.2309,CALCILUTITO,3_BRSA_778_SE
567.59,788.7629,20.2467,0.085,0.0456,0.8541,7.0614,48.127,2.5687,-0.0042,18.5225,11.3878,4.6791,70.6333,CALCILUTITO,3_BRSA_778_SE
567.6,795.6783,20.5084,0.0796,0.0446,0.8515,7.1064,47.1257,2.5695,-0.0046,19.0824,11.1827,4.6833,70.0356,CALCILUTITO,3_BRSA_778_SE
567.61,814.2951,20.9118,0.0736,0.0424,0.8428,7.1431,46.901,2.5699,-0.0047,19.4306,11.077,4.6854,69.7924,CALCILUTITO,3_BRSA_778_SE
567.62,829.3933,21.2549,0.0718,0.0407,0.8326,7.1028,46.6762,2.5702,-0.0048,19.7788,10.9712,4.6875,69.5491,CALCILUTITO,3_BRSA_778_SE
567.63,827.3609,21.3107,0.0697,0.0389,0.8209,7.1536,46.4515,2.5706,-0.0048,20.1269,10.8655,4.6896,69.3059,CALCILUTITO,3_BRSA_778_SE
567.64,815.4027,21.1994,0.0678,0.0366,0.8064,7.149,46.2267,2.571,-0.0049,20.4751,10.7597,4.6917,69.0626,CALCILUTITO,3_BRSA_778_SE
567.65,775.519,20.5834,0.0718,0.0348,0.8039,7.2334,46.002,2.5713,-0.005,20.8233,10.654,4.6938,68.8194,CALCILUTITO,3_BRSA_778_SE
567.66,722.3235,19.725,0.0734,0.033,0.8023,7.2604,45.7773,2.5717,-0.0051,21.1715,10.5483,4.696,68.5762,CALCILUTITO,3_BRSA_778_SE
567.67,659.165,18.6583,0.0834,0.0319,0.7998,7.3142,45.5525,2.5721,-0.0052,21.5197,10.4425,4.6981,68.3329,CALCILUTITO,3_BRSA_778_SE
567.68,576.1231,17.236,0.093,0.0334,0.8178,7.1724,45.3278,2.5725,-0.0052,21.8678,10.3368,4.7002,68.0897,CALCILUTITO,3_BRSA_778_SE
567.69,525.8188,16.3182,0.0958,0.0331,0.8276,7.1652,45.103,2.5728,-0.0053,22.216,10.231,4.7023,67.8464,CALCILUTITO,3_BRSA_778_SE
567.7,474.4698,15.4347,0.0955,0.0334,0.8404,7.1249,44.8783,2.5732,-0.0054,22.5642,10.1253,4.7044,67.6032,CALCILUTITO,3_BRSA_778_SE
567.71,443.5194,14.6606,0.1024,0.0342,0.8366,7.0832,45.0002,2.5737,-0.0053,22.8871,10.0345,4.7069,67.4501,CALCILUTITO,3_BRSA_778_SE
567.72,376.6848,13.587,0.1066,0.036,0.8474,6.972,45.122,2.5741,-0.0053,23.21,9.9436,4.7095,67.2971,CALCILUTITO,3_BRSA_778_SE
567.73,338.4014,12.8458,0.107,0.0366,0.8512,6.9528,45.2439,2.5746,-0.0052,23.5329,9.8528,4.712,67.144,CALCILUTITO,3_BRSA_778_SE
567.74,299.1192,12.1298,0.1108,0.0378,0.8484,6.8644,45.3657,2.5751,-0.0051,23.8558,9.7619,4.7146,66.9909,CALCILUTITO,3_BRSA_778_SE
567.75,260.2353,11.3577,0.1128,0.0385,0.8422,6.8082,45.4876,2.5755,-0.0051,24.1788,9.6711,4.7171,66.8378,CALCILUTITO,3_BRSA_778_SE
567.76,228.583,10.7903,0.1162,0.0388,0.8308,6.7836,45.6095,2.576,-0.005,24.5017,9.5803,4.7196,66.6848,CALCILUTITO,3_BRSA_778_SE
567.77,213.0457,10.5144,0.1174,0.0384,0.8234,6.7892,45.7313,2.5765,-0.0049,24.8246,9.4894,4.7222,66.5317,CALCILUTITO,3_BRSA_778_SE
567.78,205.6615,10.2832,0.1237,0.0383,0.8192,6.8107,45.8532,2.577,-0.0048,25.1475,9.3986,4.7247,66.3786,CALCILUTITO,3_BRSA_778_SE
567.79,198.7768,10.0486,0.1296,0.0383,0.8121,6.8215,45.975,2.5774,-0.0048,25.4704,9.3077,4.7273,66.2256,CALCILUTITO,3_BRSA_778_SE
567.8,195.8406,9.8808,0.1352,0.0393,0.8036,6.7743,46.0969,2.5779,-0.0047,25.7933,9.2169,4.7298,66.0725,CALCILUTITO,3_BRSA_778_SE
567.81,188.8433,9.5428,0.143,0.0413,0.8078,6.6916,46.3037,2.5782,-0.0043,26.2014,9.1427,4.7324,65.9282,CALCILUTITO,3_BRSA_778_SE
567.82,203.7801,9.6937,0.145,0.0421,0.8049,6.6761,46.5104,2.5786,-0.0038,26.6096,9.0685,4.7351,65.7839,CALCILUTITO,3_BRSA_778_SE
567.83,247.1327,10.5087,0.1392,0.0416,0.8046,6.6795,46.7172,2.5789,-0.0033,27.0177,8.9942,4.7377,65.6396,CALCILUTITO,3_BRSA_778_SE
567.84,285.8383,11.4445,0.128,0.0394,0.8242,6.8166,46.9239,2.5792,-0.0029,27.4259,8.92,4.7404,65.4953,CALCILUTITO,3_BRSA_778_SE
567.85,310.654,12.0359,0.1192,0.0377,0.8362,6.9225,47.1307,2.5796,-0.0024,27.834,8.8458,4.743,65.3509,CALCILUTITO,3_BRSA_778_SE
567.86,334.7337,12.7757,0.1088,0.0354,0.8432,7.0218,47.3375,2.5799,-0.002,28.2421,8.7716,4.7456,65.2066,CALCILUTITO,3_BRSA_778_SE
567.87,362.3593,13.585,0.098,0.0333,0.8536,7.1372,47.5442,2.5802,-0.0015,28.6503,8.6974,4.7483,65.0623,CALCILUTITO,3_BRSA_778_SE
567.88,377.6886,14.1085,0.0906,0.0327,0.866,7.1735,47.751,2.5805,-0.0011,29.0584,8.6231,4.7509,64.918,CALCILUTITO,3_BRSA_778_SE
567.89,417.2661,14.6434,0.0928,0.0336,0.8742,7.1254,47.9577,2.5809,-0.0006,29.4666,8.5489,4.7536,64.7737,CALCILUTITO,3_BRSA_778_SE
567.9,422.2488,14.6188,0.0968,0.0335,0.8854,7.1508,48.1645,2.5812,-0.0002,29.8747,8.4747,4.7562,64.6294,CALCILUTITO,3_BRSA_778_SE
567.91,460.0667,15.2828,0.0963,0.0339,0.879,7.176,48.0441,2.581,0.0,29.9267,8.4683,4.7553,64.5837,CALCILUTITO,3_BRSA_778_SE
567.92,532.6964,16.4346,0.0936,0.0342,0.8668,7.2314,47.9238,2.5809,0.0003,29.9787,8.4619,4.7543,64.538,CALCILUTITO,3_BRSA_778_SE
567.93,576.7554,17.0916,0.0897,0.0346,0.8626,7.2649,47.8034,2.5807,0.0005,30.0307,8.4555,4.7534,64.4923,CALCILUTITO,3_BRSA_778_SE
567.94,551.8363,16.8742,0.0838,0.0331,0.8694,7.3344,47.6831,2.5806,0.0007,30.0827,8.4491,4.7524,64.4466,CALCILUTITO,3_BRSA_778_SE
567.95,585.7704,17.4922,0.0766,0.0334,0.8628,7.3174,47.5627,2.5804,0.001,30.1347,8.4427,4.7514,64.4008,CALCILUTITO,3_BRSA_778_SE
567.96,636.641,18.4052,0.0677,0.0332,0.8606,7.34,47.4423,2.5802,0.0012,30.1867,8.4364,4.7505,64.3551,CALCILUTITO,3_BRSA_778_SE
567.97,653.4294,18.7044,0.065,0.0344,0.8668,7.2296,47.322,2.5801,0.0014,30.2387,8.43,4.7495,64.3094,CALCILUTITO,3_BRSA_778_SE
567.98,659.0311,18.9557,0.0629,0.0349,0.8697,7.2536,47.2016,2.5799,0.0016,30.2907,8.4236,4.7486,64.2637,CALCILUTITO,3_BRSA_778_SE
567.99,693.7528,19.5582,0.0637,0.0363,0.8678,7.2165,47.0813,2.5798,0.0019,30.3427,8.4172,4.7476,64.218,CALCILUTITO,3_BRSA_778_SE
568.0,671.5048,19.322,0.0614,0.0364,0.8772,7.1996,46.9609,2.5796,0.0021,30.3947,8.4108,4.7467,64.1723,CALCILUTITO,3_BRSA_778_SE
568.01,658.9434,19.2106,0.0618,0.0365,0.8814,7.22,46.6812,2.5792,0.0022,30.3792,8.4302,4.7448,64.1255,CALCILUTITO,3_BRSA_778_SE
568.02,672.8625,19.3655,0.0676,0.0375,0.8815,7.2232,46.4015,2.5788,0.0024,30.3636,8.4495,4.7428,64.0787,CALCILUTITO,3_BRSA_778_SE
568.03,665.2202,19.1978,0.0697,0.0378,0.8852,7.2415,46.1219,2.5783,0.0025,30.3481,8.4689,4.7409,64.0318,CALCILUTITO,3_BRSA_778_SE
568.04,645.3687,18.8204,0.0682,0.0373,0.8886,7.2334,45.8422,2.5779,0.0027,30.3325,8.4883,4.739,63.985,CALCILUTITO,3_BRSA_778_SE
568.05,649.2374,18.7956,0.0677,0.037,0.8842,7.1874,45.5625,2.5775,0.0028,30.317,8.5076,4.7371,63.9382,CALCILUTITO,3_BRSA_778_SE
568.06,649.515,18.7362,0.0697,0.0366,0.8792,7.1474,45.2828,2.5771,0.003,30.3015,8.527,4.7351,63.8914,CALCILUTITO,3_BRSA_778_SE
568.07,594.8924,17.939,0.0696,0.0344,0.8784,7.2566,45.0031,2.5767,0.0032,30.2859,8.5464,4.7332,63.8446,CALCILUTITO,3_BRSA_778_SE
568.08,536.357,16.9573,0.07,0.0329,0.8778,7.2299,44.7235,2.5762,0.0033,30.2704,8.5658,4.7313,63.7977,CALCILUTITO,3_BRSA_778_SE
568.09,500.1092,16.3097,0.0715,0.031,0.875,7.3237,44.4438,2.5758,0.0035,30.2548,8.5851,4.7293,63.7509,CALCILUTITO,3_BRSA_778_SE
568.1,492.8326,16.3118,0.071,0.0303,0.867,7.3902,44.1641,2.5754,0.0036,30.2393,8.6045,4.7274,63.7041,CALCILUTITO,3_BRSA_778_SE
568.11,504.1732,16.6738,0.0701,0.0312,0.8572,7.4096,43.7201,2.574,0.0033,30.2824,8.6423,4.7223,63.6878,CALCILUTITO,3_BRSA_778_SE
568.12,528.6665,17.2046,0.0669,0.0326,0.8565,7.3509,43.2761,2.5726,0.0031,30.3256,8.6801,4.7172,63.6715,CALCILUTITO,3_BRSA_778_SE
568.13,540.979,17.5181,0.0631,0.0334,0.8658,7.3906,42.8321,2.5713,0.0028,30.3687,8.7178,4.712,63.6552,CALCILUTITO,3_BRSA_778_SE
568.14,562.7414,17.8794,0.0652,0.0361,0.8726,7.1979,42.3881,2.5699,0.0026,30.4119,8.7556,4.7069,63.6389,CALCILUTITO,3_BRSA_778_SE
568.15,534.0537,17.4361,0.072,0.0371,0.8881,7.212,41.9442,2.5685,0.0023,30.455,8.7934,4.7018,63.6226,CALCILUTITO,3_BRSA_778_SE
568.16,521.7256,16.9669,0.0768,0.038,0.898,7.1218,41.5002,2.5671,0.002,30.4982,8.8312,4.6967,63.6063,CALCILUTITO,3_BRSA_778_SE
568.17,508.2357,16.5217,0.0812,0.0386,0.9036,7.094,41.0562,2.5657,0.0018,30.5413,8.869,4.6916,63.59,CALCILUTITO,3_BRSA_778_SE
568.18,518.6012,16.5738,0.0826,0.039,0.9024,7.0444,40.6122,2.5644,0.0015,30.5845,8.9067,4.6864,63.5737,CALCILUTITO,3_BRSA_778_SE
568.19,512.3106,16.5766,0.0814,0.0374,0.8988,7.1726,40.1682,2.563,0.0013,30.6277,8.9445,4.6813,63.5574,CALCILUTITO,3_BRSA_778_SE
568.2,530.38,16.968,0.0808,0.0367,0.8913,7.1796,39.7242,2.5616,0.001,30.6708,8.9823,4.6762,63.5411,CALCILUTITO,3_BRSA_778_SE
568.21,552.497,17.4029,0.0814,0.0351,0.8812,7.2782,39.5549,2.561,0.0007,30.7424,9.0078,4.6743,63.5328,CALCILUTITO,3_BRSA_778_SE
568.22,552.1729,17.5183,0.0808,0.0348,0.8748,7.2895,39.3856,2.5604,0.0005,30.8139,9.0333,4.6724,63.5245,CALCILUTITO,3_BRSA_778_SE
568.23,516.2056,16.8726,0.0804,0.0345,0.8716,7.3096,39.2163,2.5598,0.0002,30.8855,9.0589,4.6705,63.5162,CALCILUTITO,3_BRSA_778_SE
568.24,477.4592,16.0927,0.0857,0.0348,0.8696,7.2554,39.047,2.5592,-0.0,30.9571,9.0844,4.6686,63.5079,CALCILUTITO,3_BRSA_778_SE
568.25,453.8154,15.5792,0.0916,0.0373,0.8646,7.1111,38.8777,2.5586,-0.0003,31.0286,9.1099,4.6668,63.4996,CALCILUTITO,3_BRSA_778_SE
568.26,412.9614,14.7266,0.0935,0.0378,0.8684,7.0271,38.7084,2.5581,-0.0006,31.1002,9.1354,4.6649,63.4912,CALCILUTITO,3_BRSA_778_SE
568.27,387.2264,14.2136,0.0952,0.0389,0.8746,6.9189,38.5391,2.5575,-0.0008,31.1718,9.1609,4.663,63.4829,CALCILUTITO,3_BRSA_778_SE
568.28,370.8556,13.8172,0.1,0.038,0.8756,6.915,38.3698,2.5569,-0.0011,31.2434,9.1865,4.6611,63.4746,CALCILUTITO,3_BRSA_778_SE
568.29,357.1252,13.4879,0.1072,0.0368,0.877,6.9134,38.2005,2.5563,-0.0013,31.3149,9.212,4.6592,63.4663,CALCILUTITO,3_BRSA_778_SE
568.3,327.3477,12.8146,0.1128,0.0366,0.8818,6.9232,38.0312,2.5557,-0.0016,31.3865,9.2375,4.6573,63.458,CALCILUTITO,3_BRSA_778_SE
568.31,295.6944,12.1133,0.1183,0.0381,0.8828,6.8567,37.8869,2.555,-0.0018,31.4643,9.2712,4.6568,63.4351,CALCILUTITO,3_BRSA_778_SE
568.32,275.7794,11.634,0.1212,0.0386,0.8786,6.8628,37.7425,2.5544,-0.0021,31.5422,9.3048,4.6563,63.4122,CALCILUTITO,3_BRSA_778_SE
568.33,247.0042,10.994,0.1238,0.0398,0.8818,6.8056,37.5982,2.5537,-0.0023,31.62,9.3385,4.6558,63.3893,CALCILUTITO,3_BRSA_778_SE
568.34,216.9922,10.371,0.1259,0.0402,0.8864,6.8026,37.4539,2.553,-0.0025,31.6979,9.3721,4.6553,63.3664,CALCILUTITO,3_BRSA_778_SE
568.35,202.4892,10.0868,0.1261,0.0408,0.8877,6.7815,37.3095,2.5523,-0.0028,31.7757,9.4058,4.6548,63.3435,CALCILUTITO,3_BRSA_778_SE
568.36,199.9228,10.101,0.1224,0.0391,0.8898,6.8428,37.1652,2.5517,-0.003,31.8535,9.4395,4.6543,63.3206,CALCILUTITO,3_BRSA_778_SE
