TDEP,contrast,dissimilarity,homogeneity,energy,correlation,entropy,GR,RHOB,DRHO
557.57,98.7312,7.3255,0.1586,0.0417,0.8308,6.6275,116.6591,2.485,0.0072
557.58,101.3778,7.3774,0.1622,0.0416,0.8279,6.624,115.3261,2.4833,0.0066
557.59,95.6216,7.1788,0.1713,0.0421,0.8282,6.6065,113.9932,2.4815,0.0061
557.6,91.2833,7.0274,0.1768,0.0433,0.8284,6.5437,112.6602,2.4798,0.0055
557.61,85.3468,6.7738,0.1786,0.0447,0.8344,6.5006,111.6763,2.4803,0.0052
557.62,77.0658,6.4034,0.186,0.0465,0.8435,6.4069,110.6925,2.4808,0.005
557.63,68.4116,6.0649,0.1908,0.0479,0.8404,6.3519,109.7086,2.4813,0.0047
557.64,66.8806,6.029,0.1871,0.0482,0.8436,6.3384,108.7248,2.4818,0.0045
557.65,69.0571,6.1064,0.1836,0.047,0.8566,6.3869,107.7409,2.4823,0.0042
557.66,78.1716,6.3812,0.1812,0.0464,0.8643,6.3684,106.757,2.4828,0.0039
557.67,80.5288,6.4388,0.1797,0.0456,0.873,6.4026,105.7732,2.4833,0.0037
557.68,80.9506,6.4773,0.1784,0.0457,0.882,6.4048,104.7893,2.4838,0.0034
557.69,79.635,6.391,0.1806,0.0454,0.8912,6.4352,103.8055,2.4843,0.0032
557.7,76.8465,6.2348,0.1824,0.0462,0.8942,6.4262,102.8216,2.4848,0.0029
557.71,67.8785,5.9369,0.1856,0.0473,0.8942,6.429,101.9336,2.4862,0.0028
557.72,59.5002,5.646,0.1916,0.0508,0.8903,6.3261,101.0456,2.4876,0.0026
557.73,61.5838,5.5998,0.1993,0.0523,0.8844,6.2952,100.1577,2.489,0.0024
557.74,62.1891,5.5664,0.2036,0.055,0.88,6.2408,99.2697,2.4904,0.0023
557.75,58.838,5.4264,0.2064,0.0568,0.8795,6.2209,98.3817,2.4917,0.0022
557.76,55.2615,5.2616,0.2132,0.0588,0.8801,6.1706,97.4937,2.4931,0.002
557.77,54.3018,5.15,0.223,0.0578,0.8778,6.1774,96.6057,2.4945,0.0018
557.78,60.2734,5.2948,0.222,0.0566,0.8687,6.2178,95.7178,2.4959,0.0017
557.79,67.5952,5.5212,0.2188,0.0552,0.8619,6.254,94.8298,2.4973,0.0016
557.8,76.8364,5.7269,0.2217,0.055,0.859,6.269,93.9418,2.4987,0.0014
557.81,84.4411,5.9893,0.2147,0.0541,0.8548,6.2776,93.2037,2.5005,0.0014
557.82,92.9495,6.3018,0.206,0.0513,0.8445,6.3538,92.4655,2.5024,0.0013
557.83,98.7266,6.6384,0.1888,0.049,0.8371,6.3919,91.7273,2.5042,0.0012
557.84,90.6146,6.5598,0.1788,0.0482,0.8374,6.3952,90.9892,2.506,0.0012
557.85,85.0164,6.5162,0.1699,0.049,0.8349,6.3308,90.251,2.5079,0.0011
557.86,82.4381,6.524,0.1682,0.0484,0.8274,6.3538,89.5129,2.5097,0.0011
557.87,88.7624,6.7898,0.163,0.0476,0.8312,6.3961,88.7747,2.5115,0.001
557.88,92.9719,6.9587,0.1604,0.0486,0.8379,6.3579,88.0366,2.5133,0.001
557.89,97.322,7.1439,0.1573,0.0476,0.8349,6.4043,87.2984,2.5152,0.0009
557.9,101.8721,7.3518,0.1512,0.0467,0.8308,6.4366,86.5603,2.517,0.0009
557.91,102.6868,7.4644,0.1427,0.0461,0.8306,6.4666,86.1957,2.5203,0.0011
557.92,98.2584,7.3949,0.1388,0.0464,0.832,6.4462,85.8311,2.5236,0.0014
557.93,87.846,7.1234,0.1408,0.0459,0.8308,6.4758,85.4666,2.5268,0.0016
557.94,81.4678,6.9104,0.1478,0.0468,0.834,6.4362,85.102,2.5301,0.0018
557.95,77.5068,6.7206,0.1496,0.0471,0.8412,6.4139,84.7374,2.5334,0.0021
557.96,80.3522,6.8013,0.1534,0.0471,0.8434,6.4136,84.3728,2.5367,0.0023
557.97,86.8776,6.974,0.1564,0.0458,0.8497,6.4986,84.0082,2.54,0.0025
557.98,90.1953,7.0331,0.1579,0.0463,0.8594,6.4561,83.6437,2.5432,0.0027
557.99,88.749,6.9706,0.1553,0.0462,0.8671,6.4717,83.2791,2.5465,0.003
558.0,89.5774,7.0443,0.1548,0.0454,0.8678,6.4905,82.9145,2.5498,0.0032
558.01,95.9228,7.2627,0.1593,0.0446,0.8618,6.5566,83.3605,2.5505,0.0034
558.02,95.6683,7.1736,0.165,0.0451,0.8551,6.5246,83.8065,2.5512,0.0036
558.03,99.6327,7.291,0.1671,0.0434,0.8394,6.6156,84.2525,2.5518,0.0038
558.04,105.7773,7.5781,0.1631,0.0425,0.8192,6.621,84.6985,2.5525,0.004
558.05,115.5153,7.9187,0.159,0.043,0.8044,6.6238,85.1444,2.5532,0.0041
558.06,119.9045,7.9516,0.1641,0.0452,0.7979,6.5352,85.5904,2.5539,0.0043
558.07,120.4826,8.0135,0.1572,0.0447,0.7996,6.5588,86.0364,2.5546,0.0045
558.08,116.6672,7.9852,0.1504,0.044,0.801,6.5416,86.4824,2.5552,0.0047
558.09,110.8066,7.8157,0.1501,0.0426,0.8031,6.5904,86.9284,2.5559,0.0049
558.1,100.2314,7.3798,0.1599,0.0441,0.8079,6.5463,87.3744,2.5566,0.0051
558.11,94.1123,7.3298,0.1489,0.044,0.8098,6.5564,88.0436,2.5563,0.0052
558.12,88.35,7.2394,0.1411,0.0445,0.8154,6.5322,88.7129,2.5559,0.0054
558.13,84.5041,7.0852,0.1441,0.0444,0.817,6.5294,89.3821,2.5556,0.0055
558.14,84.437,7.056,0.1436,0.0452,0.8171,6.4723,90.0513,2.5553,0.0056
558.15,86.265,7.0836,0.1391,0.0456,0.8181,6.4484,90.7205,2.555,0.0057
558.16,88.1512,7.137,0.1389,0.045,0.8173,6.493,91.3898,2.5546,0.0059
558.17,89.2821,7.1428,0.1438,0.0448,0.8164,6.5096,92.059,2.5543,0.006
558.18,97.2467,7.3768,0.143,0.0433,0.8061,6.5889,92.7282,2.554,0.0061
558.19,100.2238,7.419,0.148,0.0429,0.8046,6.603,93.3975,2.5536,0.0063
558.2,109.1564,7.7718,0.1431,0.0408,0.7996,6.714,94.0667,2.5533,0.0064
558.21,120.7492,8.1795,0.1393,0.0394,0.7989,6.7484,95.3407,2.5504,0.0064
558.22,130.1567,8.465,0.1373,0.0384,0.7956,6.7862,96.6148,2.5475,0.0063
558.23,139.3593,8.8477,0.1276,0.0378,0.7932,6.7951,97.8888,2.5446,0.0063
558.24,139.6882,9.0026,0.121,0.0371,0.7928,6.8358,99.1628,2.5417,0.0063
558.25,141.0274,9.1179,0.1173,0.0377,0.7938,6.8007,100.4368,2.5388,0.0062
558.26,138.6359,9.0722,0.116,0.0376,0.8006,6.8232,101.7109,2.536,0.0062
558.27,133.1654,8.8986,0.1159,0.0378,0.8049,6.8105,102.9849,2.5331,0.0062
558.28,122.9107,8.5228,0.1214,0.0375,0.8098,6.8472,104.2589,2.5302,0.0062
558.29,117.1866,8.2766,0.1246,0.0392,0.8186,6.7532,105.533,2.5273,0.0061
558.3,115.2776,8.1588,0.1232,0.041,0.825,6.6789,106.807,2.5244,0.0061
558.31,111.1804,7.9918,0.1246,0.0429,0.8204,6.5787,107.3848,2.5221,0.0059
558.32,110.6528,8.0201,0.1243,0.0436,0.8134,6.5592,107.9627,2.5198,0.0057
558.33,115.5196,8.263,0.1174,0.0441,0.8076,6.5231,108.5405,2.5175,0.0054
558.34,117.9652,8.3526,0.1158,0.0422,0.8002,6.6484,109.1183,2.5152,0.0052
558.35,118.2182,8.3251,0.1174,0.0414,0.8014,6.6804,109.6962,2.5129,0.005
558.36,120.3241,8.4132,0.1161,0.0386,0.8114,6.8098,110.274,2.5106,0.0048
558.37,121.9652,8.4075,0.1168,0.038,0.8166,6.8242,110.8518,2.5083,0.0046
558.38,116.9397,8.1193,0.1255,0.0383,0.8212,6.8302,111.4296,2.506,0.0043
558.39,113.1087,7.9205,0.1324,0.0393,0.8256,6.7712,112.0075,2.5037,0.0041
558.4,116.5738,8.1316,0.131,0.0387,0.8197,6.7784,112.5853,2.5014,0.0039
558.41,121.645,8.2901,0.1332,0.0388,0.8108,6.7677,113.0752,2.4993,0.0037
558.42,122.9886,8.3468,0.1353,0.0385,0.8042,6.7578,113.5652,2.4971,0.0035
558.43,123.8513,8.4745,0.1322,0.0376,0.8007,6.7972,114.0551,2.495,0.0033
558.44,128.456,8.7149,0.1256,0.0366,0.8017,6.8275,114.5451,2.4928,0.0031
558.45,132.9221,8.8116,0.1274,0.0352,0.8191,6.9364,115.035,2.4906,0.0029
558.46,132.7115,8.7572,0.13,0.0344,0.8243,6.9827,115.5249,2.4885,0.0028
558.47,130.3644,8.6686,0.1328,0.0336,0.8224,7.0339,116.0149,2.4863,0.0026
558.48,122.884,8.3668,0.1403,0.036,0.8265,6.9143,116.5048,2.4842,0.0024
558.49,121.9842,8.278,0.1463,0.0365,0.83,6.9196,116.9948,2.482,0.0022
558.5,116.8134,8.0596,0.1519,0.0376,0.829,6.8654,117.4847,2.4799,0.002
558.51,105.9886,7.7168,0.1521,0.039,0.8304,6.7867,117.7594,2.4767,0.0018
558.52,99.4614,7.5569,0.1502,0.0404,0.8396,6.7484,118.0341,2.4736,0.0015
558.53,104.0726,7.725,0.1461,0.0383,0.841,6.8556,118.3087,2.4704,0.0013
558.54,103.273,7.7046,0.1442,0.0371,0.8365,6.8802,118.5834,2.4673,0.001
558.55,98.22,7.5329,0.1481,0.0377,0.8358,6.8362,118.8581,2.4641,0.0008
558.56,94.0877,7.3486,0.152,0.0397,0.8342,6.7397,119.1328,2.4609,0.0005
558.57,89.7054,7.1146,0.1597,0.0419,0.8274,6.6242,119.4075,2.4578,0.0002
558.58,81.9151,6.831,0.1596,0.0439,0.8288,6.5386,119.6821,2.4546,-0.0
558.59,72.5062,6.5194,0.1637,0.0466,0.8256,6.4047,119.9568,2.4515,-0.0003
558.6,70.2608,6.4308,0.1619,0.0471,0.8308,6.3961,120.2315,2.4483,-0.0005
558.61,68.2563,6.3668,0.1584,0.0486,0.8277,6.3314,119.9179,2.4477,-0.0005
558.62,72.1697,6.421,0.1621,0.0487,0.8244,6.3469,119.6042,2.447,-0.0005
558.63,75.0098,6.4018,0.1694,0.0485,0.8124,6.3402,119.2906,2.4464,-0.0005
558.64,73.8976,6.3226,0.1717,0.0477,0.8172,6.3906,118.9769,2.4457,-0.0005
558.65,74.682,6.3728,0.1648,0.0465,0.826,6.4391,118.6633,2.4451,-0.0005
558.66,74.6668,6.3282,0.1664,0.0444,0.8258,6.5336,118.3497,2.4444,-0.0004
558.67,74.7695,6.3077,0.1726,0.0441,0.8254,6.5322,118.036,2.4438,-0.0004
558.68,71.6316,6.4479,0.1602,0.0422,0.848,6.6144,117.7224,2.4431,-0.0004
558.69,75.7962,6.6245,0.1542,0.041,0.8664,6.6718,117.4087,2.4424,-0.0004
558.7,79.3484,6.7736,0.153,0.0388,0.8812,6.7908,117.0951,2.4418,-0.0004
558.71,82.7946,6.9176,0.1513,0.0373,0.8832,6.8571,116.742,2.4424,-0.0003
558.72,88.1918,7.1412,0.141,0.0353,0.8779,6.9476,116.3889,2.4429,-0.0002
558.73,95.3278,7.3164,0.1394,0.0357,0.8668,6.9018,116.0358,2.4435,-0.0
558.74,96.5758,7.2712,0.1468,0.0359,0.8546,6.8952,115.6827,2.4441,0.0001
558.75,97.3865,7.2718,0.1516,0.0361,0.8431,6.8986,115.3296,2.4447,0.0002
558.76,91.6195,7.0137,0.1564,0.0379,0.8388,6.8106,114.9766,2.4452,0.0003
558.77,87.516,6.7992,0.1669,0.039,0.8402,6.7544,114.6235,2.4458,0.0004
558.78,81.1167,6.648,0.1664,0.0378,0.8512,6.8179,114.2704,2.4464,0.0006
558.79,77.6021,6.6136,0.1639,0.0378,0.8626,6.831,113.9173,2.4469,0.0007
558.8,75.4109,6.5818,0.1624,0.0378,0.8686,6.841,113.5642,2.4475,0.0008
558.81,76.8596,6.621,0.1636,0.0378,0.8657,6.8284,112.1568,2.4509,0.0009
558.82,82.1441,6.781,0.1583,0.0388,0.8734,6.7959,110.7494,2.4543,0.001
558.83,84.9678,6.9669,0.1476,0.0388,0.8746,6.8143,109.3421,2.4578,0.0011
558.84,85.9726,6.926,0.1495,0.0402,0.8735,6.768,107.9347,2.4612,0.0012
558.85,87.5096,6.9221,0.1518,0.0418,0.8719,6.6863,106.5273,2.4646,0.0013
558.86,92.2243,7.0918,0.1468,0.043,0.8662,6.616,105.1199,2.468,0.0014
558.87,90.5697,7.0814,0.149,0.0408,0.867,6.7018,103.7125,2.4714,0.0015
558.88,91.4315,7.0377,0.1582,0.0394,0.8739,6.7596,102.3052,2.4749,0.0016
558.89,89.812,6.9184,0.1624,0.0392,0.8928,6.7584,100.8978,2.4783,0.0017
558.9,91.0971,7.0089,0.1592,0.0386,0.9018,6.7882,99.4904,2.4817,0.0018
558.91,94.5014,7.0212,0.1562,0.0394,0.8982,6.7556,98.4296,2.4845,0.0018
558.92,105.7282,7.1987,0.1574,0.0425,0.884,6.6528,97.3688,2.4874,0.0019
558.93,117.418,7.5614,0.1476,0.0449,0.8619,6.5495,96.3081,2.4902,0.0019
558.94,126.625,7.8849,0.141,0.0468,0.8316,6.4745,95.2473,2.4931,0.0019
558.95,132.0014,8.0768,0.1345,0.0479,0.805,6.4322,94.1865,2.496,0.002
558.96,141.7168,8.3097,0.1336,0.0488,0.786,6.4419,93.1257,2.4988,0.002
558.97,140.7725,8.3942,0.1298,0.0501,0.779,6.4361,92.0649,2.5017,0.002
558.98,137.0594,8.2874,0.1325,0.0506,0.7794,6.445,91.0042,2.5045,0.002
558.99,138.5756,8.28,0.1369,0.0515,0.7764,6.4191,89.9434,2.5074,0.0021
559.0,140.9611,8.2842,0.1394,0.052,0.7744,6.4002,88.8826,2.5102,0.0021
559.01,148.8287,8.4655,0.1427,0.051,0.7736,6.4167,87.9557,2.5132,0.0021
559.02,151.7592,8.55,0.1461,0.0505,0.7738,6.4255,87.0287,2.5162,0.0022
559.03,162.8227,8.7277,0.1518,0.0505,0.7679,6.4198,86.1018,2.5192,0.0022
559.04,156.3494,8.5396,0.1593,0.052,0.7679,6.385,85.1749,2.5222,0.0022
559.05,152.5816,8.3842,0.1668,0.0541,0.7708,6.3432,84.248,2.5252,0.0022
559.06,145.7287,8.1576,0.1775,0.056,0.7954,6.3122,83.321,2.5282,0.0023
559.07,135.5541,7.7606,0.183,0.0584,0.8081,6.2378,82.3941,2.5312,0.0023
559.08,118.8045,7.3002,0.1901,0.0602,0.8257,6.189,81.4672,2.5342,0.0023
559.09,114.0494,7.1362,0.1872,0.0622,0.8354,6.1351,80.5402,2.5372,0.0024
559.1,128.8522,7.3177,0.1836,0.0612,0.837,6.1669,79.6133,2.5402,0.0024
559.11,133.6092,7.4032,0.1824,0.0602,0.8289,6.2118,79.3976,2.545,0.0028
559.12,148.236,7.8161,0.173,0.0564,0.821,6.3089,79.1818,2.5497,0.0033
559.13,148.5541,7.8816,0.1704,0.053,0.8254,6.3924,78.9661,2.5545,0.0037
559.14,147.7024,7.9518,0.1654,0.05,0.8314,6.4434,78.7503,2.5592,0.0042
559.15,137.5946,7.8577,0.1676,0.0448,0.85,6.6111,78.5346,2.564,0.0046
559.16,126.193,7.7293,0.1629,0.0407,0.8659,6.7314,78.3188,2.5688,0.0051
559.17,118.019,7.6037,0.1566,0.0387,0.8717,6.7835,78.1031,2.5735,0.0055
559.18,116.6678,7.6652,0.1494,0.0374,0.8753,6.831,77.8873,2.5783,0.006
559.19,124.6774,7.9082,0.1453,0.0362,0.8644,6.8968,77.6715,2.583,0.0065
559.2,125.4434,7.9692,0.1406,0.0372,0.8491,6.8514,77.4558,2.5878,0.0069
559.21,122.8561,8.0138,0.1389,0.0384,0.8374,6.8024,78.0756,2.589,0.0073
559.22,122.923,8.034,0.1438,0.0389,0.8234,6.7744,78.6954,2.5902,0.0077
559.23,116.1396,7.8924,0.1444,0.0403,0.8248,6.7212,79.3151,2.5913,0.0081
559.24,111.6932,7.8404,0.1387,0.0404,0.837,6.7094,79.9349,2.5925,0.0085
559.25,114.923,8.0148,0.1319,0.041,0.84,6.6407,80.5547,2.5937,0.009
559.26,117.8154,8.1124,0.1258,0.041,0.8419,6.6562,81.1745,2.5949,0.0094
559.27,115.8225,8.0235,0.1257,0.0418,0.8491,6.6082,81.7943,2.5961,0.0098
559.28,112.6994,7.9512,0.126,0.0406,0.8568,6.6917,82.414,2.5972,0.0102
559.29,103.437,7.6324,0.1316,0.0403,0.8665,6.7123,83.0338,2.5984,0.0106
559.3,95.3485,7.3801,0.1365,0.039,0.8708,6.7898,83.6536,2.5996,0.011
559.31,90.4502,7.2296,0.1425,0.0392,0.8751,6.7732,84.2559,2.5999,0.0114
559.32,88.9596,7.199,0.1421,0.0376,0.8801,6.8531,84.8582,2.6001,0.0117
559.33,85.4282,7.0747,0.14,0.0378,0.886,6.8447,85.4605,2.6004,0.0121
559.34,89.673,7.2522,0.1355,0.0362,0.886,6.9252,86.0628,2.6007,0.0125
559.35,96.2086,7.5064,0.1345,0.0346,0.8874,6.9806,86.6652,2.601,0.0129
559.36,96.6234,7.5882,0.1285,0.0326,0.8938,7.0736,87.2675,2.6012,0.0132
559.37,98.8495,7.744,0.1261,0.0324,0.9021,7.0658,87.8698,2.6015,0.0136
559.38,112.365,8.2312,0.1214,0.0322,0.8981,7.0826,88.4721,2.6018,0.014
559.39,137.3899,8.8568,0.1169,0.0322,0.8858,7.0731,89.0744,2.602,0.0143
559.4,147.4258,9.1617,0.116,0.0318,0.8877,7.0821,89.6767,2.6023,0.0147
559.41,167.0112,9.5704,0.1212,0.0328,0.8886,7.0316,89.7516,2.6022,0.0149
559.42,185.9594,10.0027,0.1194,0.0332,0.8973,7.0614,89.8265,2.6022,0.0152
559.43,207.58,10.3643,0.1184,0.036,0.8992,6.99,89.9014,2.6022,0.0154
559.44,210.4541,10.238,0.1248,0.0417,0.9026,6.801,89.9763,2.6021,0.0156
559.45,202.6144,9.8246,0.1378,0.0481,0.9011,6.6404,90.0513,2.602,0.0159
559.46,211.4408,9.8374,0.1371,0.0517,0.8876,6.5455,90.1262,2.602,0.0161
559.47,200.2462,9.4184,0.143,0.0546,0.8626,6.4292,90.2011,2.602,0.0163
559.48,183.8995,8.9128,0.1572,0.0578,0.8254,6.2836,90.276,2.6019,0.0165
559.49,161.4157,8.4317,0.1614,0.0584,0.7977,6.2749,90.3509,2.6018,0.0168
559.5,163.2457,8.4902,0.1589,0.0584,0.7936,6.2776,90.4258,2.6018,0.017
559.51,176.4198,8.7542,0.1543,0.0581,0.8136,6.2899,89.2592,2.6016,0.0167
559.52,164.5473,8.5217,0.1628,0.057,0.8312,6.2984,88.0925,2.6013,0.0163
559.53,178.6478,8.7744,0.1662,0.0572,0.8265,6.3376,86.9259,2.6011,0.016
559.54,184.3322,8.8223,0.1698,0.0596,0.8242,6.2717,85.7592,2.6008,0.0156
559.55,178.456,8.5756,0.1792,0.063,0.8254,6.2062,84.5926,2.6006,0.0153
559.56,152.1937,7.9466,0.1941,0.0653,0.8171,6.169,83.4259,2.6003,0.0149
559.57,132.2956,7.391,0.2051,0.0707,0.797,5.9986,82.2592,2.6,0.0145
559.58,113.2778,6.9096,0.2025,0.0733,0.7953,5.8922,81.0926,2.5998,0.0142
559.59,91.0214,6.3216,0.2022,0.0746,0.8027,5.8389,79.9259,2.5995,0.0138
559.6,80.8758,6.0566,0.205,0.072,0.804,5.873,78.7593,2.5993,0.0135
559.61,86.0087,6.2444,0.1956,0.0687,0.8058,5.9311,78.154,2.5996,0.0132
559.62,92.8908,6.4514,0.1912,0.0672,0.8078,6.0134,77.5487,2.5999,0.0129
559.63,99.6994,6.6702,0.1904,0.066,0.8146,6.0689,76.9434,2.6002,0.0126
559.64,113.1631,7.0776,0.1859,0.0643,0.8008,6.116,76.3381,2.6005,0.0123
559.65,137.1836,7.6226,0.1784,0.061,0.8077,6.2094,75.7328,2.6008,0.0121
559.66,145.1137,7.7003,0.182,0.0617,0.8244,6.2253,75.1275,2.6012,0.0118
559.67,139.0096,7.5792,0.1822,0.0616,0.8278,6.218,74.5222,2.6015,0.0115
559.68,135.7374,7.5952,0.1748,0.0596,0.8256,6.2416,73.9169,2.6018,0.0112
559.69,137.6218,7.7004,0.1765,0.0572,0.8224,6.2881,73.3116,2.6021,0.0109
559.7,130.1446,7.6667,0.1738,0.0568,0.8375,6.2976,72.7063,2.6024,0.0106
559.71,137.2965,7.9352,0.1665,0.0521,0.8397,6.4182,72.7248,2.6029,0.0106
559.72,156.6983,8.379,0.1592,0.0472,0.834,6.5342,72.7432,2.6035,0.0105
559.73,172.4594,8.9166,0.1524,0.0418,0.8347,6.7123,72.7617,2.604,0.0104
559.74,187.1042,9.4792,0.1422,0.0382,0.836,6.8469,72.7802,2.6046,0.0104
559.75,202.3646,10.0192,0.132,0.0362,0.8314,6.9056,72.7987,2.6051,0.0104
559.76,203.8721,10.1151,0.1276,0.0354,0.8166,6.921,72.8171,2.6056,0.0103
559.77,186.7816,9.9607,0.123,0.0362,0.8032,6.8692,72.8356,2.6062,0.0102
559.78,174.0667,9.6916,0.1208,0.0362,0.797,6.8747,72.8541,2.6067,0.0102
559.79,166.725,9.4002,0.1218,0.0373,0.7874,6.8141,72.8725,2.6073,0.0102
559.8,153.7074,9.0669,0.1218,0.0374,0.7945,6.8248,72.891,2.6078,0.0101
559.81,140.5116,8.7186,0.1234,0.0377,0.8116,6.8214,75.1879,2.6075,0.0109
559.82,135.0936,8.613,0.1282,0.0376,0.8245,6.8266,77.4847,2.6072,0.0118
559.83,131.0025,8.5539,0.1276,0.0388,0.8174,6.7771,79.7816,2.6068,0.0126
559.84,134.909,8.7067,0.125,0.0393,0.8159,6.7475,82.0784,2.6065,0.0135
559.85,129.0528,8.489,0.1287,0.0397,0.8182,6.7282,84.3753,2.6062,0.0143
559.86,124.7821,8.2335,0.137,0.0414,0.818,6.6482,86.6722,2.6059,0.0151
559.87,138.8191,8.5226,0.1345,0.0412,0.8065,6.6995,88.969,2.6056,0.016
559.88,153.0692,8.8618,0.1331,0.0421,0.8064,6.6416,91.2659,2.6052,0.0168
559.89,150.239,8.7565,0.1362,0.0421,0.8125,6.6538,93.5627,2.6049,0.0177
559.9,145.6583,8.5943,0.143,0.043,0.8138,6.61,95.8596,2.6046,0.0185
559.91,148.2563,8.7095,0.1407,0.0414,0.8097,6.6746,97.5616,2.6032,0.0191
559.92,142.4056,8.6798,0.138,0.0413,0.8083,6.6624,99.2637,2.6018,0.0198
559.93,125.7994,8.3782,0.1426,0.0415,0.8078,6.643,100.9657,2.6005,0.0204
559.94,121.7725,8.2864,0.1478,0.0413,0.8052,6.642,102.6678,2.5991,0.021
559.95,120.5534,8.2323,0.1514,0.0409,0.8016,6.6686,104.3698,2.5977,0.0217
559.96,116.2846,8.1576,0.1494,0.0407,0.8064,6.6821,106.0718,2.5963,0.0223
559.97,114.394,8.0263,0.1549,0.0412,0.8138,6.6826,107.7739,2.5949,0.0229
559.98,117.4672,8.0564,0.1567,0.0406,0.8134,6.7289,109.4759,2.5936,0.0235
559.99,120.6218,8.1503,0.1546,0.0412,0.8104,6.7023,111.178,2.5922,0.0242
560.0,128.3771,8.3154,0.1489,0.0411,0.8249,6.7488,112.88,2.5908,0.0248
560.01,137.7362,8.4932,0.1487,0.0414,0.8398,6.7499,114.5905,2.5889,0.0254
560.02,135.2131,8.3926,0.1494,0.0422,0.8397,6.738,116.3011,2.587,0.0259
560.03,129.2293,8.2015,0.1478,0.044,0.8405,6.643,118.0116,2.5851,0.0265
560.04,121.1802,7.8582,0.1498,0.0434,0.8485,6.6485,119.7221,2.5832,0.0271
560.05,120.2138,7.7629,0.1478,0.0436,0.8467,6.5759,121.4326,2.5814,0.0276
560.06,116.995,7.7657,0.1462,0.0422,0.8266,6.6283,123.1432,2.5795,0.0282
560.07,123.3778,7.9424,0.145,0.0416,0.8185,6.6506,124.8537,2.5776,0.0288
560.08,136.7688,8.2792,0.1392,0.042,0.8127,6.6326,126.5642,2.5757,0.0294
560.09,143.8664,8.5457,0.1365,0.0411,0.8038,6.6712,128.2748,2.5738,0.0299
560.1,146.328,8.7081,0.1342,0.0403,0.7966,6.7098,129.9853,2.5719,0.0305
560.11,148.4662,8.8152,0.1339,0.0408,0.7915,6.7027,131.7353,2.5668,0.0305
560.12,148.2627,8.8652,0.132,0.0421,0.7952,6.65,133.4853,2.5616,0.0306
560.13,148.1181,8.9687,0.1361,0.0426,0.79,6.6362,135.2352,2.5565,0.0306
560.14,153.2426,9.1302,0.1385,0.0428,0.7853,6.6228,136.9852,2.5514,0.0306
560.15,166.3036,9.5214,0.1333,0.0421,0.7832,6.6764,138.7352,2.5463,0.0306
560.16,165.5123,9.5274,0.1326,0.0417,0.777,6.6554,140.4852,2.5411,0.0307
560.17,172.7501,9.7752,0.1294,0.0394,0.7614,6.7498,142.2352,2.536,0.0307
560.18,175.1098,9.8444,0.1266,0.0383,0.7575,6.7825,143.9851,2.5309,0.0307
560.19,179.0112,9.9522,0.1221,0.0391,0.7644,6.7512,145.7351,2.5257,0.0308
560.2,177.5927,10.0222,0.1156,0.0394,0.7684,6.7236,147.4851,2.5206,0.0308
560.21,186.2174,10.037,0.1213,0.0402,0.7618,6.7044,147.6449,2.5182,0.0304
560.22,187.3476,9.9648,0.125,0.0406,0.7624,6.7094,147.8047,2.5157,0.0299
560.23,191.9587,10.0194,0.1254,0.0406,0.7576,6.7027,147.9646,2.5133,0.0294
560.24,200.6606,10.2558,0.1207,0.0396,0.7482,6.7574,148.1244,2.5109,0.029
560.25,207.2636,10.3545,0.1218,0.0394,0.727,6.8066,148.2842,2.5084,0.0286
560.26,212.2462,10.5637,0.1178,0.0381,0.7304,6.8818,148.444,2.506,0.0281
560.27,224.6332,11.0712,0.1076,0.0366,0.7328,6.9252,148.6038,2.5036,0.0276
560.28,232.9692,11.3236,0.1064,0.0353,0.7348,6.9759,148.7637,2.5012,0.0272
560.29,231.0978,11.2892,0.107,0.035,0.7418,6.9792,148.9235,2.4987,0.0268
560.3,231.4267,11.2709,0.1098,0.0349,0.7423,6.9654,149.0833,2.4963,0.0263
560.31,229.0372,11.2424,0.1092,0.0356,0.7526,6.9157,148.8471,2.4946,0.0257
560.32,225.6994,11.1987,0.1126,0.0364,0.7516,6.8976,148.6108,2.4929,0.0251
560.33,228.6916,11.259,0.1107,0.0374,0.7443,6.8466,148.3746,2.4912,0.0246
560.34,238.8164,11.472,0.1052,0.0369,0.7353,6.8746,148.1384,2.4895,0.024
560.35,248.8901,11.7576,0.1004,0.0365,0.7344,6.8798,147.9021,2.4877,0.0234
560.36,259.6688,12.0438,0.0998,0.0358,0.727,6.9506,147.6659,2.486,0.0228
560.37,266.6202,12.1894,0.098,0.0346,0.7298,7.0199,147.4297,2.4843,0.0222
560.38,260.5706,12.0452,0.0981,0.0344,0.7376,7.0151,147.1935,2.4826,0.0217
560.39,254.5987,11.9674,0.0996,0.0334,0.7516,7.0585,146.9572,2.4809,0.0211
560.4,248.5434,11.8596,0.1018,0.034,0.7602,7.0266,146.721,2.4792,0.0205
560.41,264.6359,12.0594,0.0998,0.0334,0.7553,7.0574,145.6018,2.4781,0.0193
560.42,273.0877,12.1407,0.0962,0.0348,0.7506,6.9796,144.4826,2.4771,0.0182
560.43,271.8127,12.0188,0.0993,0.0346,0.7417,6.9931,143.3634,2.476,0.017
560.44,267.5934,11.9534,0.0986,0.0356,0.7395,6.9304,142.2442,2.475,0.0159
560.45,269.5907,12.0558,0.098,0.0358,0.735,6.9576,141.1249,2.4739,0.0147
560.46,261.6375,11.9308,0.101,0.0362,0.7438,6.9372,140.0057,2.4728,0.0135
